id,school_name,longitude,latitude
301448,Mambugan National High School,121.1422117,14.6231605
301449,Mascap National High School,121.1868556,14.7631831
301450,Maximo L. Gatlabayan Memorial National High School,121.257774,14.618427
301451,Montalban Heights National High School,121.123972,14.747725
301452,Morong National High School,121.238713,14.517268
301453,Pililla National High School,121.3108,14.48305
301454,Quisao Integrated National High School,121.336878,14.434448
301455,Rizal National Science High School,121.19701,14.4728
301456,Tanay Sampaloc Integrated National High School,121.360297,14.534932
301457,San Jose National High School,121.1817113,14.584797
301458,San Mateo National High School,121.1209483,14.6946717
301459,Pintong Bukawe National High School,121.2051298,14.6684535
301460,Jose F. Diaz Memorial National High School (Sto. Niño National High School),121.1281886,14.6782956
301462,Silangan National High School,121.1507581,14.6566238
301463,Talim Point National High School,121.2356232,14.2965274
301464,Tanay National High School,121.29,14.49
301465,Taytay National High School,121.14779,14.55558
301466,Manuel I Santos Integrated School,121.1250673,14.5467925
301467,Teresa National High School,121.21895,14.54954
301468,Tuna–Balibago National High School,121.2408,14.32951
301469,Vicente Madrigal National High School,121.1868006,14.5067575
301470,Balete Integrated School,121.06526,13.83587
301471,Banaba West Integrated School,121.05457,13.80565
301472,Batangas City Integrated High School,121.05501,13.75457
301473,Conde Labac Integrated School,121.1122751,13.7354456
301474,Paharang Integrated School,121.13962,13.7416
301475,Pedro S. Tolentino Memorial Integrated School,121.0722628,13.6342614
301476,Pinamukan Integrated School,121.05523,13.69743
301477,San Agapito Integrated High School,121.09361,13.53286
301478,San Antonio National High School,121.086942,13.5464395
301479,San Agustin Integrated School,121.0592663,13.5614274
301480,Sto. Niño National High School,121.0957579,13.6983667
301481,Tabangao Integrated School,121.06235,13.7152
301482,Talahib Pandayan Integrated High School,121.1406,13.63549
301483,Talumpok Integrated School,121.1541159,13.7336843
301484,Cavite National High School,120.8963854,14.4830694
301485,Sangley Point National High School,120.9075183,14.493086
301486,Anilao Integrated National High School,121.1701141,13.9014114
301487,Bolbok Integrated National High School,121.1454884,13.9213876
301488,Bugtongnapulo Integrated National High School,121.1683063,14.00047481
301489,Bulacnin Integrated National High School,121.1417549,13.98136
301490,Fernando Air Base Integrated National High School,121.1330413,13.9539774
301491,Inosloban–Marawoy Integrated National High School,121.1692336,13.9758492
301492,Lipa City Science Integrated National High School,121.1571865,13.9425186
301493,Lipa City National High School,121.157225,13.94215
301494,Lodlod Integrated National High School,121.142997929746,13.9284362325174
301495,Lumbang Integrated National High School,121.2031169,13.9797513
301496,Pinagkawitan Integrated National Hgh School,121.193594,13.904792
301497,Pinagtongulan Integrated National High School,121.0986165,13.9311723
301498,Rizal Integrated National High School,121.158346,13.870933
301499,San Celestino Integrated National High School,121.2240643,13.9206547
301500,San Isidro Integrated National High School,121.20382,13.95918
301501,Lucena City National High School,121.6276282,13.9467159
301502,Quezon National High School,121.6054,13.9338
301503,San Cristobal Integrated High School,121.3779,14.02526
301504,San Pablo City Integrated High School,121.32082,14.07652
301505,Col. Lauro D. Dizon Memorial Integrated High School,121.322574,14.0740395
301506,Del Remedio National High School,121.3135981,14.0870649
301507,Dolores National High School,121.3312167,14.1079252
301508,San Bartolome Integrated High School,121.28635,14.022682
301509,Santisimo Rosario Integrated High School,121.3069695,14.001343
301510,Sto. Angel National High School,121.3637191,14.1025315
301511,Bubuyan Integrated School,121.104534,14.1721335
301512,Bunggo National High School,121.06299,14.15875
301513,Buntog National High School,121.05018,14.18066
301514,Calamba Bayside Integrated School,121.1858213,14.2155543
301515,Calamba Integrated School,121.164895,14.220124
301516,Camp Vicente Lim Integrated School,121.1229272,14.2153541
301517,Canlubang Integrated School,121.0565,14.201404
301518,"Eduardo Barretto, Sr. Integrated School",121.1786172,14.1799159
301519,Looc Integrated School,121.177425,14.222468
301520,Mabato National High School,121.038353,14.157526
301521,Kapayapaan Integrated School,121.0960554,14.2040122
301522,Majada In Integrated School,121.09204,14.18679
301523,Makiling Integrated School,121.1375434,14.1544385
301524,Palo Alto Integrated School,121.1068937,14.1848343
301526,Pangi National High School,125.8360987,7.4324857
301527,Castor Alviar National High School,121.2005,14.18256
301528,Alobo National High School,122.0950039,13.4761389
301529,Argao National High School,121.8658298,13.5524368
301530,Balanacan National High School,121.8683383,13.5274804
301531,Bangbang National High School,121.835,13.344
301532,Bognuyan National High School,121.8623087,13.2961493
301533,Bonliw National High School,122.1132624,13.3721011
301534,Botilao National High School,121.9373092,13.5341939
301535,Buenavista National High School,121.9423581,13.2556171
301536,Buenavista National High School–Bagacay Annex,121.9746,13.25109
301537,Buenavista National High School–Daykitin Annex,121.9115621,13.2696037
301538,Buenavista National High School–Lipata–Tungib Annex,122.0056306,13.2002041
301539,Buenavista National High School–Sihi Annex,121.9969029,13.2666171
301540,Butansapa National High School,121.9153049,13.4793141
301541,Cawit National Comprehensive High School,121.8255287,13.3833294
301542,Dolores National High School,121.9730419,13.4925084
301543,Hupi National High School,122.027272,13.5030827
301544,Ilaya National High School,121.880175994176,13.4319862093437
301545,Ipil National High School,121.9876009,13.5097322
301546,Kasily National High School,122.016512,13.520365
301547,Kilo–Kilo National High School,121.990326,13.4370103
301548,Landy National High School,122.007461,13.49125
301549,Makapuyat National High School,122.0759984,13.4343597
301550,Masaguisi National High School,122.092481315093,13.406764696401
301551,Malibago National High School,122.009922,13.336086
301552,Maniwaya National High School,122.1211233,13.5297294
301553,Maranlig National High School,122.06251,13.35036
301554,Marinduque National High School,121.8395199,13.4456753
301555,Matalaba National High School,122.0592211,13.4573231
301556,Matuyatuya National High School,122.1047855,13.3919468
301557,Mogpog National Comprehensive High School,121.8569159,13.5025176
301558,Mongpong National High School,122.170705730788,13.5179073694437
301559,Polo National High School,122.087391122956,13.5011536485321
301560,Punong National High School,121.945947593161,13.5054133000373
301561,Sayao National High School,121.9183753,13.5227801
301562,Sibuyao National High School,122.009717899115,13.3366209209227
301563,Tagum National High School,122.1027364,13.4485826
301564,Tambangan National High School,122.0522778,13.3848056
301565,Tapuyan National High School,121.8516832,13.3667589
301566,Tigwi National High School,122.0420636,13.2681028
301567,Tiguion National High School,121.861389,13.3346564
301568,Yook National High School,121.9733557,13.2207911
301569,Abra De Ilog National High School,120.7271328,13.4450141
301570,Cabacao National High School,120.6574237,13.3411903
301571,Abra De Ilog National High School–Camurong Annex,120.831,13.482
301572,Aguas National High School,121.054,12.5285
301573,Barahan National High School,120.7579587,13.0156886
301574,Calintaan National High School,120.9535487,12.5525633
301575,Malpalon National High School,120.94960525886,12.647938457868
301576,Poypoy National High School,120.9880926,12.6283533
301577,Concepcion National High School,120.90349,12.65575
301578,Iling National High School,121.0389036,12.2468724
301579,Iling National High School–Pawican Annex,121.0971665,12.1740254
301580,Iriron National High School,120.9305531,12.613118
301581,Ligaya National High School,120.8646029,12.712793
301582,"Paulino Legaspi, Sr. Memorial National High School",120.838767206612,12.8054169339587
301583,Looc National School Of Fisheries,120.266149374045,13.7514626528619
301584,Looc National High School,120.249492,13.718007
301585,Panibasan National High School,125.97117,7.42996
301586,Lubang Vocational High School,120.1081556,13.8577993
301587,Lubang Vocational High School–Cabra,120.047669058662,13.8898298555939
301588,Magsaysay National High School,121.13757,12.30323
301589,Mapaya National High School,121.131384106643,12.3553627743417
301590,Magsaysay National High School–Purnaga Annex,121.19165,12.36768
301591,Magsikap National High School,120.979464573667,12.5128108058004
301592,Pedro T. Mendiola Sr. Memorial National High School,121.0600841,12.3643585
301593,Occidental Mindoro National High School,120.6006705,13.2182536
301594,Paluan National High School,120.46597,13.416314
301595,Rizal National High School,120.9666948,12.4584861
301596,Sablayan National Comprehensive High School,120.781978770338,12.8517442478934
301597,Sablayan Nchs–Claudio Salgado Annex,120.7777691,12.9543509
301598,Prudencio L. Gadiano National High School,120.892856,12.938813
301599,San Jose National High School,121.0584143,12.3678977
301600,Central National High School,121.05505,12.45241
301601,San Vicente National High School,120.8320095,12.8834057
301602,San Vicente National High School–Yapang Annex,120.9102017,12.8524209
301603,Santa Cruz National High School,120.7210186,13.0751168
301604,Pinagturilan National High School,120.833202,12.991811
301605,Sta. Teresa National High School,121.118549,12.254845
301606,Tanyag National High School,121.0057468,12.5462693
301607,Tilik National High School,120.19995570931,13.8183856826978
301608,Victoria National High School,120.8350986,12.9296187
301609,Victoria National High School–Ilvita Annex,120.8179942,12.9606296
301610,Alcadesma National High School,121.4614277,12.8326632
301611,Apitong National High School,121.205894,13.240489
301612,Macatoc National High School,121.24366,13.194741
301613,Aurelio Arago Memorial National High School,121.29013,13.1258219
301614,Aurora National High School,121.13562,13.270742
301615,Evangelista National High School,121.106865,13.28416
301616,Baco National High School,121.10823,13.356552
301617,Balugo National High School,121.451797,12.573664
301618,Bansud National High School–Regional Science High School,121.4541042,12.869261
301619,Bayuin National High School,121.389665,13.0412787
301620,Bulalacao National High School,121.33788,12.34074
301621,Maujao National High School,121.2936844,12.2924664
301622,San Roque National High School,121.394936,12.395576
301623,Bulbugan National High School,121.468964,12.924177
301624,Cawayan National High School,121.5347706,12.6489226
301625,Dayhagan National High School,121.5326572,12.6246625
301626,Tungkalan National High School,125.424889,7.074185
301627,Domingo Yu Chu National High School,121.417473,13.0937
301628,Araceli B. Pantilanan–Bacawan High School,121.544822,13.1273369
301629,Matulatula High School,121.383446,13.149727
301630,Doroteo S. Mendoza Sr. Mnhs,121.268921,13.225507
301631,Fe Del Mundo National High School,121.479716,12.534937
301632,Formon National High School,121.4047285,12.6865539
301633,Kaligtasan National High School,121.4807619,12.6510958
301634,Leuteboro National High School,121.38777,13.070956
301635,Fortuna National High School,121.334938,13.030586
301636,Malamig National High School,121.420555,12.957052
301637,Manuel Adriano Mnhs,121.414635,12.949942
301638,Manaul National High School,121.4045065,12.4454777
301639,Marcelo I Cabrera Vocational High School,121.483333,12.599842
301640,Dangay National High School,121.525314,12.593769
301641,Masaguisi National High School,121.540459,12.680368
301642,Melgar National High School,121.352367,13.282418
301643,Morente National High School,121.481403,12.74782
301644,Nabuslot National High School,121.4400119,13.0496862
301645,Naujan Municipal High School,121.2985103,13.3221545
301646,Pambisan National High School,121.4645,13.046327
301647,Pili National High School,121.521986,13.068855
301648,Porfirio Comia Mnhs,121.237017,13.27259
301649,Quinabigan National High School,121.464493,13.046787
301650,Ranzo National High School,121.5518,13.11224
301651,San Agustin National High School,121.303482,13.267622
301652,San Mariano National High School,121.394943,12.620154
301653,San Teodoro National High School,121.025416,13.4222066
301654,Vicente B. Ylagan National High School,121.484856,12.700898
301655,Villapagasa National High School,121.4511108,12.807491
301656,Abaroan National High School,119.2500352,10.342241
301657,Doris E. Martinez National High School,118.114847,9.1540594
301658,Abongan National High School,119.453919,10.671722
301659,Aborlan National High School,118.543413,9.434211
301660,Alimanguan National High School,119.32583,10.604223
301661,Apurawan National High School,118.339523,9.601776
301662,Araceli National High School,119.99107,10.55454
301663,Aramaywan National High School,118.186697,9.176859
301664,Bagong Bayan National High School,119.4196418,11.014993
301665,Bagong Sikat National High School,118.4521544,9.37393
301666,Balabac National High School,117.044286,7.983359
301667,Barotuan National High School,119.4532455,11.3098169
301668,Bataraza National High School,117.631507,8.672576
301669,Bato National High School,119.4897,10.71134
301670,Bohol National High School,119.893112,10.48403
301671,Brooke'S Point National High School,117.839611,8.785548
301672,Bucana National High School,119.460815,11.335928
301673,Bugsuk National High School,117.3218018,8.2476777
301674,Mangsee National High School,117.310639,7.508686
301675,Bunog National High School,117.762215,9.069333
301676,Busy Bees National High School,119.515248,11.040768
301677,Cagayancillo National High School,121.194632,9.574893
301678,Calandagan National High School,120.2500927,10.6412816
301679,Calawag National High School,119.556306,10.651891
301680,Candawaga National High School,117.499016,8.8707477
301681,Caruray National High School,119.0105779,10.3162087
301682,Casian National High School,119.714794,11.036991
301683,Sandoval National High School,119.5208747,11.0613938
301684,Coron School Of Fisheries,120.212284,11.999451
301685,Borac National High School,120.2918762,12.0543459
301686,Culandanum National High School,118.2972222,9.5464167
301687,Culion Sanitarium Special National High School,120.0129165,11.8871523
301688,Cuyo National High School,121.020738,10.8503694
301689,Danawan National High School,121.0502151,10.8633724
301690,Dumangeña National High School,118.428256,9.4217101
301691,Dumaran National High School,119.770183,10.529796
301692,Dumaran Mainland National High School,119.554061,10.594118
301693,El Nido National High School,119.3981607,11.1672343
301694,F. Lagan Sr. Memorial National High School (Caramay National High School),119.2245303,10.1923785
301695,Gaudencio E. Abordo Memorial National High School,120.939485,11.149535
301696,Gaudencio E. Abordo Memorial National High School–Balaguen National High School,121.049852200445,10.8230091668777
301697,Gaudencio E. Abordo Memorial National High School–Bisucay Annex,120.969669,10.818921
301698,Gaudencio Abordo Memorial National High School–Rizal National High School,121.052148,10.879715
301699,Gov. Alfredo Abueg Sr. National Technology& Vocational Memorial High School,117.879195,8.833862
301700,Ipilan National High School,117.895472,8.838973
301701,Isaub National High School,118.5945526,9.5089008
301702,Jose P. Rizal National High School,117.644474,9.027934
301703,Liminangcong National High School,119.3073338,11.003223
301704,Maasin National High School (Bernas National High School),117.9416,8.8945
301705,Magara School For Philippine Craftsmen,119.20958,10.255981
301706,Magbabadil National High School,118.5171978,9.4511826
301707,Magsaysay National High School,119.6120432,10.6182554
301708,Manamoc National High School,120.6745,11.30865
301709,Mendoza National Agricultural High School,119.410229,10.406539
301711,New Busuanga National High School,119.8854895,12.2096387
301712,New Guinlo National High School,119.4477353,10.7821204
301713,New Ibajay National High School,119.5127,11.192785
301714,Nicanor Zabala National High School,119.213769,10.144019
301715,Tacunan National High School,125.51862,7.11337
301716,Salaysay National High School,125.289123,7.264977
301717,Magtuod National High School,125.5672306,7.1209574
301718,Panacan National High School,118.40792,9.252823
301719,Panitian National High School,118.074381,9.096003
301720,Panlaitan National High School,119.8477178,12.1185591
301721,Pawa National High School,121.025598,10.816685
301722,Plaridel National High School,118.502174,9.381265
301723,Port Barton National High School,119.18103,10.41034
301724,Princess Urduja National High School,118.321097,9.2262973
301725,Pulot National High School,117.9936591,8.9632961
301726,Quezon National High School,117.996809,9.230257
301727,Quezon–Aramaywan National High School,118.1423029,9.3745335
301728,Quezon–Panitian National High School,117.938545,9.217558
301729,Quinlogan National High School,117.7894,9.1221
301730,Rio Tuba National High School,117.44273,8.531106
301731,Roxas National Comprehensive High School,119.3533784,10.3357973
301732,San Jose (Roxas) National High School,119.2625535,10.3066809
301733,Vito Pechangco Memorial National High School,117.723102,8.697071
301734,Salvacion National High School,119.936446,12.136065
301735,San Carlos National High School,121.038334453966,10.8080266577793
301736,San Fernando National High School,119.538746,11.3160845
301737,San Miguel National High School (Gaudencio Abordo National High School),119.866087,11.490025
301738,San Vicente National High School,119.2570202,10.5326479
301739,Sandoval National High School,118.4799,9.34587
301740,Sta. Teresita National High School,119.67365,10.497959
301741,Sibaltan National High School,119.559332,11.272803
301742,Tagumpay National High School,119.220997,10.279057
301743,Tagusao National High School,117.824892,9.1653574
301744,Teneguiban National High School,119.503276654151,11.3592354731047
301745,Tumarbong National High School,119.4609089,10.3846197
301746,Agnipa National High School,122.2640466,12.5135028
301747,Alcantara National High School,122.0542612,12.2577239
301748,Catigan National High School,125.42977,7.00178
301749,Esteban Madrona National High School,122.1057379,12.4650688
301750,Banton National High School,122.0953131,12.9481285
301751,Cabolutan National High School,122.1317398,12.6027671
301752,Cajidiocan National High School,122.6873712,12.3676466
301753,Lumbang East National High School,122.670932,12.4156067
301755,Cambalo National High School,122.665,12.4625
301756,Concepcion National High School (Main),121.71308,12.90805
301757,Corcuera National High School,122.049175,12.784541
301758,Danao National High School,122.62797,12.48821
301759,Don Carlos M. Mejias Memorial National High School,122.60662,12.30478
301760,España National High School,122.5061141,12.3835399
301761,Ferrol National High School,121.9392128,12.342907
301762,Guinbirayan National High School,122.0350438,12.1728193
301763,Sta. Fe National High School,121.9939416,12.1562623
301764,Libertad National High School,122.00657,12.45431
301765,Looc National High School,121.9964991,12.2639899
301766,Mabini National High School,122.0346983,12.7946686
301767,Macario Molina National High School,122.298247,12.551369
301768,Magdiwang National High School,122.5122093,12.489875
301769,Odiongan National High School,121.9874488,12.3990725
301770,"Romblon National High School, Romblon",122.271244,12.571993
301771,San Andres National High School,122.012501,12.519886
301772,San Jose Agricultural High School,121.955275,12.062152
301773,Dugayan National High School,125.6576127,7.8291881
301774,Santa Maria National High School,122.0915867,12.3920596
301775,Benigno Q. Martir National High School,125.6120331,7.8323786
301776,Tanagan National High School,122.018242,12.500791
301777,Tugdan National High School,122.0846593,12.3112405
301778,Tungonan National High School,122.0583,12.9401
301779,Bacungan National High School,118.699957,9.907011
301780,Bahile National High School,118.783864,9.997585
301781,Cabayugan National High School,118.8756249,10.1644896
301782,Inagawan National High School,118.6434197,9.5474298
301783,Irawan National High School,118.6881351,9.8022048
301784,Langogan National High School,119.123394042245,10.030851977961
301785,Macarascas National High School,118.807848,10.015961
301786,Napsan National High School,118.45872,9.71872
301787,Babuyan National High School,118.931024,9.980616
301788,Luzviminda National High School,118.704505,9.671426
301789,Mangingisda National High School,118.7530451,9.6821422
301790,Sta. Lourdes National High School,118.7231416,9.8352094
301791,Pto. Princesa City Nat. Sci. High School,118.730187,9.780775
301792,Marcelino Abadiano Javarez National High School,118.864874,9.985473
301793,San Jose National High School,118.7525028,9.7939543
301794,San Miguel National High School,118.745293,9.746914
301795,San Rafael National High School,118.967446,9.985603
301796,Sicsican National High School,118.7114275,9.7934143
301797,Community Vocational High School,121.1596425,13.3846129
301798,Canubing National High School,121.14248,13.35458
301799,Gamban Dadatan National High School,125.6781438,6.947663831
301800,Oriental Mindoro National High School,121.17905,13.40877
301801,Ceriaco A. Abes Memorial National High School,121.14924,13.40647
301802,Nag–Iba National High School,121.263715,13.3464576
301803,Pedro V Panaligan Memorial National High School,121.1602735,13.3099392
301804,Parang National High School,121.218543,13.401633
301805,Managpi National High School,121.1977924,13.3261504
301806,Limao National High School,125.67789,7.08681
301807,Amtic National High School,123.626144,13.293189
301808,Anislag National High School,123.70426,13.07338
301809,San Vicente Grande High School,123.663394,13.034705
301810,Malinao National High School,123.7031431,13.4023791
301811,Barayong National High School,123.565,13.2716667
301812,Bariw National High School,123.628746,13.165974
301813,Batan National High School,124.05152,13.22924
301814,Bicol Regional Science High School,123.549036,13.238703
301815,Bical High School,123.8169498,13.2391831
301816,Bonga National High School,123.7578649,13.2802234
301817,Cabarian National High School,123.3272222,13.0113889
301818,Cabasan National High School,123.8782,13.3232
301819,Caguiba National High School,123.6215,13.1189
301820,Deogracias P. Princesa Memorial High School,123.51038,13.22371
301821,Cawayan National High School,123.896559,13.294382
301822,Cotmon National High School,123.6633981,13.1191417
301823,Camalig National High School,123.6479259,13.1726727
301824,Panoypoy High School,123.659751,13.074445
301825,Daraga National High School,123.7175901,13.1472056
301826,Baã±Adero High School,123.7050626,13.184083
301827,Estancia National High School,123.6790979,13.3563873
301828,Itaran National High School,123.516893,13.3289016
301829,Maysua High School,123.5591999,13.3544898
301830,Jovellar National High School,123.6009711,13.0716298
301831,Labnig National High School,123.6776125,13.3689586
301832,Lacag National High School,123.682141,13.155965
301833,Libon Agricultural–Industrial High School,123.4433,13.2967
301834,Bonbon National High School,123.3978208,13.2816226
301835,Buga National High School,123.362287,13.294523
301836,San Pascual National High School,123.400771,13.2199242
301837,Ligao National High School,123.533881,13.241888
301838,Bacong High School,123.455788,13.14325
301839,Malapay High School,123.4881252,13.0732288
301840,Magpanambo National High School,123.4349178,13.358848
301841,Malabog National High School,123.6811867,13.1765174
301842,Malipo National High School,123.559881,13.1228927
301843,Batbat High School,123.5178995,13.138235
301844,Mauraro High School,123.5983556,13.1489887
301845,Manito National High School,123.87428,13.11959
301846,Cawayan High School,123.82199,13.06535
301847,Nagotgot High School,123.910116,13.1112121
301848,Maramba National High School,123.293813,13.121201
301849,Marcial O. Raã±Ola Memorial School,123.6094132,13.1902513
301850,Lower Binogsacan National High School,123.58213,13.20504
301851,Masarawag National High School,123.615349,13.226744
301852,Matacon National High School,123.4247428,13.3302433
301853,Naga National High School,123.6588336,13.4764628
301854,Marigondon National High School,123.4229612,13.0410429
301855,Oas Polytechnic School,123.495622,13.263651
301856,San Juan High School,123.48783,13.231205
301857,Sabino Rebagay Memorial High School,123.4179136,13.203048
301858,Oma–Oma National High School,123.5100237,13.1732474
301859,Palapas National High School,123.466286,13.11611
301860,Pantao National High School,123.32171,13.188781
301861,Pariaan National High School,123.59333,13.10952
301862,Paulba National High School,123.457876,13.1847708
301863,Pili National High School,123.81713,13.26847
301864,Pioduran National High School,123.460452,13.0664775
301865,Polangui General Comprehensive High School,123.48643,13.29722
301866,Balogo High School,123.545857,13.2876662
301867,La Medalla High School,123.4698862,13.3483891
301868,Ponso National High School,123.5184832,13.2887948
301869,Rapu–Rapu National High School,124.1329929,13.1897203
301870,Saban National High School,123.46699,13.264577
301871,San Antonio National High School,123.843596,13.350109
301872,San Fernando National High School,123.7609842,13.2629437
301873,San Isidro National High School,123.6227077,13.0438291
301874,San Jose National High School,123.372222,13.248611
301875,San Jose National High School,123.7574364,13.2966479
301876,San Isidro National High School,123.72735,13.33153
301877,San Vicente National High School,123.4352535,13.2606689
301878,Sogod National High School,123.7699053,13.3101439
301879,Sto. Domingo National High School,123.7798614,13.2367496
301880,Tiwi Agricultural–Industrial School,123.6627349,13.4526312
301881,Joroan High School,123.61721,13.48706
301882,Villahermosa National High School,123.9848857,13.259453
301883,Bogtong National High School,124.018326,13.219836
301884,Mancao High School,123.92803,13.2831
301885,Vinisitahan National High School,123.7974225,13.28123
301886,Bagong Silang I High School,122.64399,14.17404
301887,Bagong Silang II High School,122.585886,14.205233
301888,E.P. Borja High School,122.339527,14.160896
301889,Basud National High School,122.963979,14.064852
301890,Batobalani National High School,122.73944,14.234
301891,Camarines Norte High School,122.9473436,14.1038321
301892,D. Q. Liwag National High School,122.8845505,14.1385691
301893,Daguit National High School,122.72833,14.188889
301894,Labo Science And Technology High School,122.8213725,14.145896
301895,Gonzales–Azcutia High School,122.8923,14.12111
301896,Gonzalo Aler National High School,122.5655043,14.2777794
301897,Delia Diezmo High School,122.46637,14.2901
301898,Jose Panganiban National High School,122.692339,14.279484
301899,Labo National High School,122.8397065,14.1888598
301900,Lalawigan National High School,123.058299,13.8694
301901,Larap National High School,122.6484865,14.3010061
301902,Manguisoc National High School,123.0182189,14.1030349
301903,San Lorenzo Ruiz National High School,122.876276,14.040529
301904,Matango National High School,122.8707451,14.2233824
301905,Mercedes High School,122.990296,14.110086
301906,Goma National High School,125.300574,6.813055
301907,"Pablo S. Villafuerte High School, Mercedes",123.038333,14.01166
301908,"Pag–Asa High School, Labo",122.7156296,14.1204414
301909,Pambuhan National High School,123.084028,13.975452
301910,Paracale National High School,122.783697,14.281695
301911,Gumaus National High School,122.7309726,14.3011934
301912,Tabas National High School,122.8374494,14.2562205
301913,Rizal National High School,122.4042717,14.2004254
301914,"Sabang National High School, Vinzons",122.90275183069,14.222617972359
301915,San Felipe National High School,122.9287,14.0121
301916,San Francisco National High School,122.94415,14.14446
301917,"Leocadio Alejo Entienza High School, Sta. Elena",122.3639,14.0648
301918,San Roque National High School,122.9874363,14.1115112
301919,Froilan D. Lopez High School,122.884722,14.107778
301920,Sta. Cruz National High School,122.6304742,14.2495018
301921,Tigbinan National High School,122.516635,14.1902191
301922,Tulay Na Lupa National High School,122.7875,14.093889
301923,Talobatib High School,122.781389,14.176944
301924,Vicente L. Basit Memorial High School,122.9624985,14.138906
301925,Vinzons Pilot High School,122.9098986,14.1740556
301926,Agdangan National High School,123.3231424,13.4962221
301927,Anib National High School,123.0470735,13.8025582
301928,"Antipolo National High School, Tinambac",123.38553,13.83657
301929,Simeon Tycangco Memorial High School,122.7658162,13.7900923
301930,Sisa Feliciano Memorial High School,122.6996845,13.8455179
301931,Baao National High School,123.380963,13.452011
301932,Nonito Paz Arroyo Memorial High School,123.3616945,13.4561232
301933,Eusebia Paz Arroyo Memorial National High School,123.3554614,13.472293
301934,Bagacay High School,123.30399,13.77543
301935,Bahao National High School,122.8320956,13.6425586
301936,Homobono H. Gonzalez National High School,123.03261,13.66998
301937,Bahi National High School,123.629923,13.885146
301938,Balaogan National High School,123.2821,13.4335
301939,Balaton National High School,123.5445294,13.9296624
301940,Himanag National High School,123.57495,13.88563
301941,Banga National High School,123.38969,13.88916
301942,Barcelonita Fishery School,123.0562974,13.7641044
301943,Bikal Fishery School,123.84798,13.809359
301944,Binagasbasan National High School,123.59,13.92
301945,Denrica National High School,123.4837787,13.9415102
301946,Binauaanan High School,123.28884,13.59364
301947,Bula National High School,123.2799624,13.475805
301948,Bula National High School–Caorasan Annex National High School (Bula),123.2099288,13.370143
301949,Burabod National High School,123.6612647,13.9355389
301950,Gregorio O. Bercasio Memorial High School,123.2913904,13.9020386
301951,Jaime Macatangay Sr. National High School (Formerly: Caima National High School),122.8702286,13.6851241
301952,Calabanga National Science High School,123.228339,13.712563
301953,Quipayo National High School,123.2006085,13.6947586
301954,Sabang National High School,123.20939,13.724186
301955,West Coast National High School (West Coast High School),123.1458619,13.7163308
301956,Caranday National High School,123.380091,13.5009315
301957,"Doroteo Federis, Sr. National High School",123.24383,13.66558
301958,Casay National High School,122.8777957,13.8358269
301959,Casugad National High School,123.2638021,13.4450401
301960,Coguit Provincial High School,123.23964,13.30271
301961,Colacling National High School,122.8688353,13.775619
301962,Altamarino–Clasio High School (Formerly Curry High School),123.3249093,13.6049671
301963,Dahat National Vocational High School,123.5,13.74
301964,Dalupaon National High School,122.94787,13.55221
301965,Rolando R. Andaya Sr. Memorial High School,123.04653,13.538559
301966,Del Gallego National High School,122.5980598,13.9226405
301967,Don M. Gonzalvo Memorial High School,122.8192795,13.7771909
301968,Don M. Veneracion National High School,123.055643,13.552909
301969,Don Servillano Platon Memorial National High School,123.3316415,13.8129517
301970,Don Teofilo H. Dilanco Memorial High School,122.905506,13.637546
301971,Fabrica High School,123.2917357,13.4914442
301972,Fundado National High School,123.250001,14.000008
301973,Gainza National High School,123.1433897,13.6173637
301974,Gibgos National High School,123.7651764,13.8606367
301975,Goa National High School,123.4905737,13.7070497
301976,Pinaglabanan National High School,123.446389,13.76111
301977,Godofredo Reyes Sr. National High School,122.664078,13.8778759
301978,Guijalo National High School,123.8683052,13.7383262
301979,Haluban National High School,122.9210635,13.841992
301980,San Jose Alanao High School,122.926176039811,13.9177678023581
301981,Hobo National High School,123.1805189,13.5087307
301982,Felipe P. Panton High School(Formerly:Inoyonan National High School),123.238746,13.416645
301983,Jose De Villa National High School,123.266495,13.734191
301984,Vivencio Obias–Kinalansan National High School (Formerly: Kinalansan National High School),123.553781188411,13.7056650005618
301985,La Purisima National High School,123.3232154,13.423386
301986,La Salvacion National High School,123.4775819,13.6007859
301987,Lupi National High School,123.1477714,13.536764
301988,Lupi–Iligan National High School,122.90773,13.78288
301989,"Federico P. Condat National High School, Presentacion",123.66388,13.71545
301990,Malansad National High School,123.0595165,13.6429179
301991,Malawag National High School,123.3033531,13.363521
301992,Tandaay Provincial High School,123.2959449,13.3940177
301993,Mambayawas High School,122.9992872,13.7186134
301994,Mambulo Nuevo High School,123.0421966,13.6171572
301995,Mangayawan National High School,123.12,13.618
301996,Mansalaya National High School,122.638217,13.9605317
301997,Masoli National High School,123.38174,13.36585
301998,Medroso–Mendoza National High School,123.2934,13.6955
301999,Milaor National High School,123.1769202,13.5990067
302000,Minalabac National High School,123.1853848,13.5656827
302001,Nabua National High School,123.3742041,13.404584
302002,Lourdes Provincial High School,123.3859461,13.3869621
302003,Victor Bernal Provincial High School,123.34824,13.3897
302004,Dawis National High School,125.3648132,6.7305339
302006,Ocampo National High School,123.382626744659,13.5606938768192
302007,Ombao National High School,123.2455907,13.4744549
302008,Oring National High School,123.8342439,13.9149479
302009,Palangon High School,123.0175102,13.6960136
302010,Palsong National High School,123.3012951,13.4216429
